               Tiempo                    Angulo                PosicionX                PosicionY                 Vel.ang.         
   0.0000000000000000       0.20000000000000001        1.9469594417916001       -9.6046524628441681        0.0000000000000000                     
   4.0000000000000001E-002  0.19984106453536396        1.9469594417916001       -9.6046524628441681       -7.3037336840472093E-003 
   8.0000000000000002E-002  0.19941862279874986        1.9454328973056103       -9.6049617824373001       -1.3170602984791033E-002 
  0.12000000000000000       0.19878976304430099        1.9413751871027309       -9.6057827574280399       -1.7621496632118327E-002 
  0.16000000000000000       0.19801068342563932        1.9353341134421926       -9.6070017106976167       -2.0680012783580767E-002 
  0.20000000000000001       0.19713658542807511        1.9278489076300349       -9.6085065743511731       -2.2372366533353442E-002 
  0.24000000000000002       0.19622157104447097        1.9194493958594840       -9.6101880323297877       -2.2727295156389719E-002 
  0.28000000000000003       0.19531854378701316        1.9106551332771016       -9.6119403328194810       -2.1775961015261004E-002 
  0.32000000000000001       0.19447911362959364        1.9019745113095112       -9.6136617871822896       -1.9551852082154431E-002 
  0.35999999999999999       0.19375350597686755        1.8939038445234000       -9.6152549746587326       -1.6090680056889035E-002 
  0.39999999999999997       0.19319047475623241        1.8869264439668179       -9.6166266744144089       -1.1430276091367556E-002 
  0.43999999999999995       0.19283721972797194        1.8815116841162436       -9.6176875486020066       -5.6104841596941943E-003 
  0.47999999999999993       0.19273930810668419        1.8781140703040360       -9.6183516019599740        1.3269478603052582E-003 
  0.51999999999999991       0.19294060058398835        1.8771723129036326       -9.6185354450492113        9.3384793054293140E-003 
  0.55999999999999994       0.19348318183854049        1.8791084136880749       -9.6181573895214818        1.8378889937933948E-002 
  0.59999999999999998       0.19440729561477008        1.8843267687353984       -9.6171364048050823        2.8401395127654581E-002 
  0.64000000000000001       0.19575128444667697        1.8932132911154766       -9.6153909662760828        3.9357762875362051E-002 
  0.68000000000000005       0.19755153409769996        1.9061345554371076       -9.6128378253546227        5.1198432543221831E-002 
  0.72000000000000008       0.19984242278226758        1.9234369652362098       -9.6093907320268190        6.3872635158461144E-002 
  0.76000000000000012       0.20265627522933075        1.9454459432134161       -9.6049591400502319        7.7328515160178607E-002 
  0.80000000000000016       0.20602332164308118        1.9724651435407141       -9.5994469245637752        9.1513253465733649E-002 
  0.84000000000000019       0.20997166161126724        2.0047756849004368       -9.5927511410039195       0.10637319174125208      
  0.88000000000000023       0.21452723300707116        2.0426354026330293       -9.5847608531413151       0.12185395776929651      
  0.92000000000000026       0.21971378592639976        2.0862781183777241       -9.5753560567102838       0.13790059181443895      
  0.96000000000000030       0.22555286169860822        2.1359129259053722       -9.5644067235218699       0.15445767389310047      
   1.0000000000000002       0.23206377700501632        2.1917234924654956       -9.5517719891428978       0.17146945185639795      
   1.0400000000000003       0.23926361313593472        2.2538673758881913       -9.5372995052009824       0.18887997019276798      
   1.0800000000000003       0.24716721041310319        2.3224753588720271       -9.5208249751495941       0.20663319944987169      
   1.1200000000000003       0.25578716780022159        2.3976508033166608       -9.5021718899078529       0.22467316616195163      
   1.1600000000000004       0.26513384771937448        2.4794690291785799       -9.4811514771858931       0.24294408314885924      
   1.2000000000000004       0.27521538608533558        2.5679767240862135       -9.4575628755272607       0.26139048002609605      
   1.2400000000000004       0.28603770756271130        2.6631913917853480       -9.4311935411548227       0.27995733373137166      
   1.2800000000000005       0.29760454604236325        2.7651008493299907       -9.4018198926077385       0.29859019883262655      
   1.3200000000000005       0.30991747032328093        2.8736627847163705       -9.3692081949189365       0.31723533733573173      
   1.3600000000000005       0.32297591497382055        2.9888043883052204       -9.3331156817242693       0.33583984765798452      
   1.4000000000000006       0.33677721633179081        3.1104220728166263       -9.2932919102401570       0.35435179237717612      
   1.4400000000000006       0.35131665358610698        3.2383812978415123       -9.2494803405267216       0.37272032430676844      
   1.4800000000000006       0.36658749486356046        3.3725165156279324       -9.2014201269052407       0.39089581038717869      
   1.5200000000000007       0.38258104822264910        3.5126312553092118       -9.1488481058669269       0.40882995282311224      
   1.5600000000000007       0.39928671743243505        3.6584983626944290       -9.0915009613463820       0.42647590683923592      
   1.6000000000000008       0.41669206238818152        3.8098604122007642       -9.0291175448958150       0.44378839437326850      
   1.6400000000000008       0.43478286398728294        3.9664303064463229       -8.9614413251498846       0.46072381297883486      
   1.6800000000000008       0.45354319325904613        4.1278920774304275       -8.8882229380842563       0.47724033917221714      
   1.7200000000000009       0.47295548451058300        4.2939019011117550       -8.8092228070147520       0.49329802542935847      
   1.7600000000000009       0.49300061221889196        4.4640893345756281       -8.7242137991298758       0.50885889002389895      
   1.8000000000000009       0.51365797136665714        4.6380587819002193       -8.6329838836660802       0.52388699889517565      
   1.8400000000000010       0.53490556088695751        4.8153911913443181       -8.5353387556864764       0.53834853874823019      
   1.8800000000000010       0.55672006985057432        4.9956459826593980       -8.4311043888650214       0.55221188061682158      
   1.9200000000000010       0.57907696599955583        5.1783631992632362       -8.3201294807542663       0.56544763316571844      
   1.9600000000000011       0.60195058620281228        5.3630658758001850       -8.2022877547564494       0.57802868507020355      
   2.0000000000000009       0.62531422838441031        5.5492626073627678       -8.0774800844400350       0.58993023588834870      
   2.0400000000000009       0.64914024445355289        5.7364503024740721       -7.9456364079439936       0.60112981493436002      
   2.0800000000000010       0.67340013374754071        5.9241170979464366       -7.8067174029689772       0.61160728776782713      
   2.1200000000000010       0.69806463648584571        6.1117454100524320       -7.6607158962268693       0.62134485003230600      
   2.1600000000000010       0.72310382672521945        6.2988150931766569       -7.5076579851488940       0.63032700850519541      
